"begin_yearmonth","episode_id","state","cz_name","event_type","fips"
199209,NA,"Arkansas","Sebastian","Thunderstorm Wind","005131"
199209,NA,"Arkansas","Yell","Thunderstorm Wind","005149"
199209,NA,"Arkansas","Johnson","Thunderstorm Wind","005071"
199209,NA,"Arkansas","Johnson","Thunderstorm Wind","005071"
199209,NA,"Arkansas","Pope","Thunderstorm Wind","005115"
199209,NA,"Arkansas","Sevier","Thunderstorm Wind","005133"
199209,NA,"Arkansas","Howard","Thunderstorm Wind","005061"
199209,NA,"Arkansas","Hempstead","Thunderstorm Wind","005057"
199210,NA,"Arkansas","Lafayette","Thunderstorm Wind","005073"
199211,NA,"Arkansas","Columbia","Thunderstorm Wind","005027"
199211,NA,"Arkansas","Ashley","Thunderstorm Wind","005003"
199211,NA,"Arkansas","Prairie","Thunderstorm Wind","005117"
199207,NA,"Arkansas","Izard","Thunderstorm Wind","005065"
199207,NA,"Arkansas","Sebastian","Thunderstorm Wind","005131"
199207,NA,"Arkansas","Pope","Thunderstorm Wind","005115"
199207,NA,"Arkansas","Sebastian","Thunderstorm Wind","005131"
199206,NA,"Arkansas","Pike","Thunderstorm Wind","005109"
199207,NA,"Arkansas","Carroll","Thunderstorm Wind","005015"
199207,NA,"Arkansas","Boone","Thunderstorm Wind","005009"
199207,NA,"Arkansas","Mississippi","Thunderstorm Wind","005093"
199207,NA,"Arkansas","Mississippi","Thunderstorm Wind","005093"
199207,NA,"Arkansas","Pike","Thunderstorm Wind","005109"
199207,NA,"Arkansas","Clark","Thunderstorm Wind","005019"
199207,NA,"Arkansas","Pulaski","Thunderstorm Wind","005119"
199207,NA,"Arkansas","White","Thunderstorm Wind","005145"
199207,NA,"Arkansas","Lonoke","Thunderstorm Wind","005085"
199207,NA,"Arkansas","Monroe","Thunderstorm Wind","005095"
199207,NA,"Arkansas","Hot Spring","Thunderstorm Wind","005059"
199207,NA,"Arkansas","Grant","Thunderstorm Wind","005053"
199207,NA,"Arkansas","Saline","Thunderstorm Wind","005125"
199207,NA,"Arkansas","Ouachita","Thunderstorm Wind","005103"
199207,NA,"Arkansas","Pulaski","Thunderstorm Wind","005119"
199207,NA,"Arkansas","Dallas","Thunderstorm Wind","005039"
199207,NA,"Arkansas","Jefferson","Thunderstorm Wind","005069"
199207,NA,"Arkansas","Randolph","Thunderstorm Wind","005121"
199206,NA,"Arkansas","Nevada","Thunderstorm Wind","005099"
199206,NA,"Arkansas","Lafayette","Thunderstorm Wind","005073"
199206,NA,"Arkansas","Columbia","Thunderstorm Wind","005027"
199206,NA,"Arkansas","Carroll","Thunderstorm Wind","005015"
199206,NA,"Arkansas","Boone","Thunderstorm Wind","005009"
199206,NA,"Arkansas","Marion","Thunderstorm Wind","005089"
199206,NA,"Arkansas","Lonoke","Thunderstorm Wind","005085"
199206,NA,"Arkansas","White","Thunderstorm Wind","005145"
199206,NA,"Arkansas","Prairie","Thunderstorm Wind","005117"
199206,NA,"Arkansas","Prairie","Thunderstorm Wind","005117"
199206,NA,"Arkansas","Monroe","Thunderstorm Wind","005095"
199206,NA,"Arkansas","Woodruff","Thunderstorm Wind","005147"
199206,NA,"Arkansas","St. Francis","Thunderstorm Wind","005123"
199206,NA,"Arkansas","Crittenden","Thunderstorm Wind","005035"
199206,NA,"Arkansas","Little River","Thunderstorm Wind","005081"
199206,NA,"Arkansas","Miller","Thunderstorm Wind","005091"
199206,NA,"Arkansas","Little River","Thunderstorm Wind","005081"
199207,NA,"Arkansas","Craighead","Thunderstorm Wind","005031"
199207,NA,"Arkansas","Scott","Thunderstorm Wind","005127"
199207,NA,"Arkansas","Sevier","Thunderstorm Wind","005133"
199207,NA,"Arkansas","Pike","Thunderstorm Wind","005109"
199206,NA,"Arkansas","Dallas","Thunderstorm Wind","005039"
199206,NA,"Arkansas","Ouachita","Thunderstorm Wind","005103"
199206,NA,"Arkansas","Sevier","Thunderstorm Wind","005133"
199208,NA,"Arkansas","Faulkner","Thunderstorm Wind","005045"
199208,NA,"Arkansas","Pulaski","Thunderstorm Wind","005119"
199208,NA,"Arkansas","Pulaski","Thunderstorm Wind","005119"
199208,NA,"Arkansas","Lonoke","Thunderstorm Wind","005085"
199208,NA,"Arkansas","Lonoke","Thunderstorm Wind","005085"
199208,NA,"Arkansas","Baxter","Thunderstorm Wind","005005"
199208,NA,"Arkansas","Jefferson","Thunderstorm Wind","005069"
199208,NA,"Arkansas","Prairie","Thunderstorm Wind","005117"
199208,NA,"Arkansas","Arkansas","Thunderstorm Wind","005001"
199208,NA,"Arkansas","Marion","Thunderstorm Wind","005089"
199208,NA,"Arkansas","Boone","Thunderstorm Wind","005009"
199208,NA,"Arkansas","Boone","Thunderstorm Wind","005009"
199208,NA,"Arkansas","Boone","Thunderstorm Wind","005009"
199208,NA,"Arkansas","Boone","Thunderstorm Wind","005009"
199206,NA,"Arkansas","Scott","Thunderstorm Wind","005127"
199206,NA,"Arkansas","Poinsett","Thunderstorm Wind","005111"
199206,NA,"Arkansas","Sevier","Thunderstorm Wind","005133"
199206,NA,"Arkansas","Garland","Thunderstorm Wind","005051"
199206,NA,"Arkansas","Little River","Thunderstorm Wind","005081"
199206,NA,"Arkansas","Saline","Thunderstorm Wind","005125"
199206,NA,"Arkansas","Union","Thunderstorm Wind","005139"
199206,NA,"Arkansas","Chicot","Thunderstorm Wind","005017"
199206,NA,"Arkansas","Jefferson","Thunderstorm Wind","005069"
199206,NA,"Arkansas","Nevada","Thunderstorm Wind","005099"
199206,NA,"Arkansas","Miller","Thunderstorm Wind","005091"
199206,NA,"Arkansas","Miller","Thunderstorm Wind","005091"
199206,NA,"Arkansas","Nevada","Thunderstorm Wind","005099"
199206,NA,"Arkansas","Lafayette","Thunderstorm Wind","005073"
199206,NA,"Arkansas","Columbia","Thunderstorm Wind","005027"
199206,NA,"Arkansas","Grant","Thunderstorm Wind","005053"
199206,NA,"Arkansas","Woodruff","Thunderstorm Wind","005147"
199206,NA,"Arkansas","Monroe","Thunderstorm Wind","005095"
199206,NA,"Arkansas","Jackson","Tornado","005067"
199207,NA,"Arkansas","Benton","Thunderstorm Wind","005007"
199207,NA,"Arkansas","Washington","Thunderstorm Wind","005143"
199207,NA,"Arkansas","Carroll","Thunderstorm Wind","005015"
199207,NA,"Arkansas","Madison","Thunderstorm Wind","005087"
199207,NA,"Arkansas","Madison","Thunderstorm Wind","005087"
199207,NA,"Arkansas","Boone","Thunderstorm Wind","005009"
199207,NA,"Arkansas","Marion","Thunderstorm Wind","005089"
199207,NA,"Arkansas","Newton","Thunderstorm Wind","005101"
199207,NA,"Arkansas","Marion","Thunderstorm Wind","005089"
199207,NA,"Arkansas","Crawford","Thunderstorm Wind","005033"
199207,NA,"Arkansas","Searcy","Thunderstorm Wind","005129"
199207,NA,"Arkansas","Baxter","Thunderstorm Wind","005005"
199208,NA,"Arkansas","Searcy","Thunderstorm Wind","005129"
199208,NA,"Arkansas","Stone","Thunderstorm Wind","005137"
199208,NA,"Arkansas","Carroll","Thunderstorm Wind","005015"
199208,NA,"Arkansas","Van Buren","Thunderstorm Wind","005141"
199208,NA,"Arkansas","Newton","Thunderstorm Wind","005101"
199208,NA,"Arkansas","Logan","Thunderstorm Wind","005083"
199207,NA,"Arkansas","Newton","Thunderstorm Wind","005101"
199206,NA,"Arkansas","Clark","Thunderstorm Wind","005019"
199207,NA,"Arkansas","Boone","Hail","005009"
199207,NA,"Arkansas","Boone","Hail","005009"
199207,NA,"Arkansas","Boone","Hail","005009"
199204,NA,"Arkansas","Jefferson","Hail","005069"
199204,NA,"Arkansas","Arkansas","Hail","005001"
199204,NA,"Arkansas","Cleveland","Hail","005025"
199203,NA,"Arkansas","Howard","Hail","005061"
199203,NA,"Arkansas","Pike","Hail","005109"
199206,NA,"Arkansas","Logan","Hail","005083"
199205,NA,"Arkansas","Sevier","Hail","005133"
199205,NA,"Arkansas","Howard","Hail","005061"
199205,NA,"Arkansas","Polk","Hail","005113"
199208,NA,"Arkansas","Sevier","Thunderstorm Wind","005133"
199208,NA,"Arkansas","Johnson","Thunderstorm Wind","005071"
199208,NA,"Arkansas","Pope","Thunderstorm Wind","005115"
199208,NA,"Arkansas","Conway","Thunderstorm Wind","005029"
199208,NA,"Arkansas","Benton","Thunderstorm Wind","005007"
199208,NA,"Arkansas","Conway","Thunderstorm Wind","005029"
199208,NA,"Arkansas","Madison","Thunderstorm Wind","005087"
199208,NA,"Arkansas","Washington","Thunderstorm Wind","005143"
199208,NA,"Arkansas","Franklin","Thunderstorm Wind","005047"
199208,NA,"Arkansas","Washington","Thunderstorm Wind","005143"
199208,NA,"Arkansas","Crawford","Thunderstorm Wind","005033"
199208,NA,"Arkansas","Benton","Thunderstorm Wind","005007"
199206,NA,"Arkansas","Scott","Thunderstorm Wind","005127"
199206,NA,"Arkansas","Grant","Thunderstorm Wind","005053"
199206,NA,"Arkansas","Cleveland","Thunderstorm Wind","005025"
199206,NA,"Arkansas","Polk","Thunderstorm Wind","005113"
199206,NA,"Arkansas","Cleveland","Thunderstorm Wind","005025"
199206,NA,"Arkansas","Howard","Thunderstorm Wind","005061"
199206,NA,"Arkansas","Howard","Thunderstorm Wind","005061"
199206,NA,"Arkansas","Howard","Thunderstorm Wind","005061"
199206,NA,"Arkansas","Pike","Thunderstorm Wind","005109"
199207,NA,"Arkansas","Marion","Thunderstorm Wind","005089"
199203,NA,"Arkansas","Pulaski","Hail","005119"
199203,NA,"Arkansas","Pulaski","Hail","005119"
199203,NA,"Arkansas","Jackson","Hail","005067"
199203,NA,"Arkansas","White","Hail","005145"
199206,NA,"Arkansas","Little River","Hail","005081"
199210,NA,"Arkansas","Washington","Hail","005143"
199207,NA,"Arkansas","Crawford","Hail","005033"
199204,NA,"Arkansas","Hempstead","Hail","005057"
199204,NA,"Arkansas","Little River","Hail","005081"
199204,NA,"Arkansas","Sevier","Hail","005133"
199204,NA,"Arkansas","Little River","Hail","005081"
199207,NA,"Arkansas","Baxter","Hail","005005"
199206,NA,"Arkansas","Hempstead","Hail","005057"
199206,NA,"Arkansas","Nevada","Hail","005099"
199206,NA,"Arkansas","Miller","Hail","005091"
199206,NA,"Arkansas","Little River","Hail","005081"
199206,NA,"Arkansas","Pope","Hail","005115"
199206,NA,"Arkansas","Craighead","Hail","005031"
199211,NA,"Arkansas","Carroll","Hail","005015"
199211,NA,"Arkansas","Lafayette","Hail","005073"
199206,NA,"Arkansas","Scott","Hail","005127"
199206,NA,"Arkansas","Polk","Hail","005113"
199206,NA,"Arkansas","Faulkner","Hail","005045"
199206,NA,"Arkansas","Clark","Hail","005019"
199206,NA,"Arkansas","Hot Spring","Hail","005059"
199206,NA,"Arkansas","Clark","Hail","005019"
199206,NA,"Arkansas","Hot Spring","Hail","005059"
199206,NA,"Arkansas","Howard","Hail","005061"
199206,NA,"Arkansas","Arkansas","Hail","005001"
199206,NA,"Arkansas","Little River","Hail","005081"
199206,NA,"Arkansas","Howard","Hail","005061"
199207,NA,"Arkansas","Pulaski","Hail","005119"
199207,NA,"Arkansas","Faulkner","Hail","005045"
199208,NA,"Arkansas","Little River","Hail","005081"
199204,NA,"Arkansas","Clay","Hail","005021"
199206,NA,"Arkansas","Hot Spring","Hail","005059"
199206,NA,"Arkansas","Logan","Hail","005083"
199207,NA,"Arkansas","Columbia","Thunderstorm Wind","005027"
199204,NA,"Arkansas","Jefferson","Thunderstorm Wind","005069"
199206,NA,"Arkansas","Woodruff","Thunderstorm Wind","005147"
199211,NA,"Arkansas","Columbia","Hail","005027"
199211,NA,"Arkansas","Union","Hail","005139"
199211,NA,"Arkansas","Union","Hail","005139"
199207,NA,"Arkansas","Greene","Hail","005055"
199207,NA,"Arkansas","Greene","Hail","005055"
199203,NA,"Arkansas","Lonoke","Hail","005085"
199203,NA,"Arkansas","Arkansas","Hail","005001"
199203,NA,"Arkansas","Jefferson","Hail","005069"
199209,NA,"Arkansas","Logan","Hail","005083"
199209,NA,"Arkansas","Logan","Hail","005083"
199209,NA,"Arkansas","Sevier","Hail","005133"
199209,NA,"Arkansas","Howard","Hail","005061"
199209,NA,"Arkansas","Little River","Hail","005081"
199203,NA,"Arkansas","Van Buren","Hail","005141"
199203,NA,"Arkansas","Van Buren","Hail","005141"
199203,NA,"Arkansas","Cleburne","Hail","005023"
199203,NA,"Arkansas","Baxter","Hail","005005"
199203,NA,"Arkansas","Independence","Hail","005063"
199203,NA,"Arkansas","Stone","Hail","005137"
199203,NA,"Arkansas","Independence","Hail","005063"
199203,NA,"Arkansas","Searcy","Hail","005129"
199203,NA,"Arkansas","Independence","Hail","005063"
199203,NA,"Arkansas","Columbia","Hail","005027"
199203,NA,"Arkansas","Ashley","Hail","005003"
199203,NA,"Arkansas","Chicot","Hail","005017"
199203,NA,"Arkansas","Chicot","Hail","005017"
199203,NA,"Arkansas","Jefferson","Hail","005069"
199210,NA,"Arkansas","Benton","Hail","005007"
199210,NA,"Arkansas","Benton","Hail","005007"
199210,NA,"Arkansas","Washington","Hail","005143"
199210,NA,"Arkansas","Newton","Hail","005101"
199211,NA,"Arkansas","Arkansas","Thunderstorm Wind","005001"
199208,NA,"Arkansas","Carroll","Thunderstorm Wind","005015"
199203,NA,"Arkansas","Hempstead","Hail","005057"
199203,NA,"Arkansas","Ouachita","Hail","005103"
199208,NA,"Arkansas","Jefferson","Thunderstorm Wind","005069"
199205,NA,"Arkansas","Prairie","Thunderstorm Wind","005117"
199207,NA,"Arkansas","Franklin","Thunderstorm Wind","005047"
199203,NA,"Arkansas","Van Buren","Hail","005141"
199203,NA,"Arkansas","Van Buren","Hail","005141"
199203,NA,"Arkansas","Cleburne","Hail","005023"
199203,NA,"Arkansas","Faulkner","Hail","005045"
199203,NA,"Arkansas","White","Hail","005145"
199204,NA,"Arkansas","Randolph","Hail","005121"
199207,NA,"Arkansas","Calhoun","Thunderstorm Wind","005013"
199206,NA,"Arkansas","Ouachita","Thunderstorm Wind","005103"
199203,NA,"Arkansas","Columbia","Hail","005027"
199203,NA,"Arkansas","Columbia","Hail","005027"
199203,NA,"Arkansas","Nevada","Hail","005099"
199203,NA,"Arkansas","Cleveland","Hail","005025"
199203,NA,"Arkansas","Lincoln","Hail","005079"
199203,NA,"Arkansas","Desha","Hail","005041"
199207,NA,"Arkansas","Lawrence","Hail","005075"
199207,NA,"Arkansas","Craighead","Hail","005031"
199206,NA,"Arkansas","Polk","Hail","005113"
199206,NA,"Arkansas","Crittenden","Hail","005035"
199206,NA,"Arkansas","Pike","Hail","005109"
199203,NA,"Arkansas","White","Hail","005145"
199203,NA,"Arkansas","Jackson","Hail","005067"
199206,NA,"Arkansas","Pike","Hail","005109"
199206,NA,"Arkansas","Little River","Hail","005081"
199206,NA,"Arkansas","Sevier","Hail","005133"
199206,NA,"Arkansas","Little River","Hail","005081"
199206,NA,"Arkansas","Pulaski","Hail","005119"
199210,NA,"Arkansas","Clark","Hail","005019"
199206,NA,"Arkansas","Craighead","Hail","005031"
199206,NA,"Arkansas","Pope","Hail","005115"
199203,NA,"Arkansas","Sebastian","Hail","005131"
199203,NA,"Arkansas","Crawford","Hail","005033"
199206,NA,"Arkansas","Washington","Thunderstorm Wind","005143"
199205,NA,"Arkansas","Nevada","Hail","005099"
199205,NA,"Arkansas","Conway","Hail","005029"
199205,NA,"Arkansas","Sebastian","Hail","005131"
199205,NA,"Arkansas","Sebastian","Hail","005131"
199207,NA,"Arkansas","Nevada","Hail","005099"
199210,NA,"Arkansas","Benton","Hail","005007"
199203,NA,"Arkansas","Garland","Hail","005051"
199203,NA,"Arkansas","Lafayette","Hail","005073"
199203,NA,"Arkansas","Sebastian","Hail","005131"
199203,NA,"Arkansas","Izard","Hail","005065"
199203,NA,"Arkansas","Madison","Hail","005087"
199203,NA,"Arkansas","Sharp","Hail","005135"
199203,NA,"Arkansas","Newton","Hail","005101"
199203,NA,"Arkansas","Lawrence","Hail","005075"
199203,NA,"Arkansas","Randolph","Hail","005121"
199203,NA,"Arkansas","Newton","Hail","005101"
199203,NA,"Arkansas","Randolph","Hail","005121"
199206,NA,"Arkansas","Lafayette","Hail","005073"
199203,NA,"Arkansas","Pike","Hail","005109"
199207,NA,"Arkansas","Pike","Hail","005109"
199207,NA,"Arkansas","Hempstead","Hail","005057"
199207,NA,"Arkansas","Sevier","Hail","005133"
199207,NA,"Arkansas","Howard","Hail","005061"
199206,NA,"Arkansas","Cleveland","Hail","005025"
199203,NA,"Arkansas","Nevada","Hail","005099"
199206,NA,"Arkansas","Woodruff","Thunderstorm Wind","005147"
199204,NA,"Arkansas","Pike","Hail","005109"
199204,NA,"Arkansas","Sevier","Hail","005133"
199204,NA,"Arkansas","Howard","Hail","005061"
199206,NA,"Arkansas","St. Francis","Hail","005123"
199202,NA,"Arkansas","Lafayette","Hail","005073"
199208,NA,"Arkansas","Newton","Hail","005101"
199208,NA,"Arkansas","Searcy","Hail","005129"
199204,NA,"Arkansas","Polk","Hail","005113"
199204,NA,"Arkansas","Polk","Hail","005113"
199204,NA,"Arkansas","Howard","Hail","005061"
199204,NA,"Arkansas","Howard","Hail","005061"
199204,NA,"Arkansas","Hempstead","Hail","005057"
199204,NA,"Arkansas","Howard","Hail","005061"
199204,NA,"Arkansas","Sevier","Hail","005133"
199204,NA,"Arkansas","Pike","Hail","005109"
199204,NA,"Arkansas","Sevier","Hail","005133"
199204,NA,"Arkansas","Pike","Hail","005109"
199207,NA,"Arkansas","Calhoun","Hail","005013"
199207,NA,"Arkansas","Baxter","Hail","005005"
199204,NA,"Arkansas","Miller","Hail","005091"
199204,NA,"Arkansas","Nevada","Hail","005099"
199204,NA,"Arkansas","Lafayette","Hail","005073"
199203,NA,"Arkansas","Howard","Hail","005061"
199203,NA,"Arkansas","Hempstead","Hail","005057"
199203,NA,"Arkansas","Hempstead","Hail","005057"
199203,NA,"Arkansas","Hempstead","Hail","005057"
199203,NA,"Arkansas","Miller","Hail","005091"
199203,NA,"Arkansas","Lafayette","Hail","005073"
199203,NA,"Arkansas","Clark","Hail","005019"
199203,NA,"Arkansas","Lonoke","Hail","005085"
199203,NA,"Arkansas","Clark","Hail","005019"
199203,NA,"Arkansas","Newton","Hail","005101"
199203,NA,"Arkansas","Pike","Hail","005109"
199203,NA,"Arkansas","White","Hail","005145"
199203,NA,"Arkansas","Garland","Hail","005051"
199203,NA,"Arkansas","Independence","Hail","005063"
199203,NA,"Arkansas","Miller","Hail","005091"
199203,NA,"Arkansas","Arkansas","Hail","005001"
199203,NA,"Arkansas","Hempstead","Hail","005057"
199203,NA,"Arkansas","Newton","Hail","005101"
199203,NA,"Arkansas","Hempstead","Hail","005057"
199203,NA,"Arkansas","Pike","Hail","005109"
199203,NA,"Arkansas","Miller","Hail","005091"
199203,NA,"Arkansas","Arkansas","Hail","005001"
199203,NA,"Arkansas","Woodruff","Hail","005147"
199203,NA,"Arkansas","Marion","Hail","005089"
199203,NA,"Arkansas","Clark","Hail","005019"
199203,NA,"Arkansas","Washington","Hail","005143"
199203,NA,"Arkansas","Hot Spring","Hail","005059"
199205,NA,"Arkansas","Little River","Hail","005081"
199206,NA,"Arkansas","Little River","Hail","005081"
199204,NA,"Arkansas","Columbia","Hail","005027"
199204,NA,"Arkansas","Garland","Hail","005051"
199206,NA,"Arkansas","Hempstead","Hail","005057"
199206,NA,"Arkansas","Miller","Hail","005091"
199206,NA,"Arkansas","Miller","Hail","005091"
199206,NA,"Arkansas","Hempstead","Hail","005057"
199206,NA,"Arkansas","Howard","Hail","005061"
199203,NA,"Arkansas","Baxter","Hail","005005"
199208,NA,"Arkansas","Bradley","Hail","005011"
199208,NA,"Arkansas","Izard","Hail","005065"
199208,NA,"Arkansas","Bradley","Hail","005011"
199208,NA,"Arkansas","Bradley","Hail","005011"
199206,NA,"Arkansas","Jackson","Hail","005067"
199205,NA,"Arkansas","Pike","Hail","005109"
199205,NA,"Arkansas","Pike","Hail","005109"
199205,NA,"Arkansas","Montgomery","Hail","005097"
199206,NA,"Arkansas","Columbia","Hail","005027"
199206,NA,"Arkansas","Lafayette","Hail","005073"
199206,NA,"Arkansas","Hot Spring","Hail","005059"
199206,NA,"Arkansas","Grant","Hail","005053"
199207,NA,"Arkansas","Howard","Hail","005061"
199203,NA,"Arkansas","Crawford","Hail","005033"
199206,NA,"Arkansas","Pope","Hail","005115"
